index,YearStart,LocationAbbr,Data_Value,Latitude,Longitude,Sample_Size,Question,Age_Category,States,Counties,Stratification1
5000,1970-01-01 00:00:00.000002014,MA,17.6,42.27687047000046,-72.08269067499964,22304.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,25.0,1919.0,Male
5002,1970-01-01 00:00:00.000002012,IA,13.5,42.46940091300047,-93.81649055599968,3430.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,16.0,281.0,Non-Hispanic Black
5003,1970-01-01 00:00:00.000002008,IN,12.3,39.766910452000445,-86.14996019399968,10195.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,35.0,1904.0,Non-Hispanic Black
5004,1970-01-01 00:00:00.000002012,NY,10.7,42.82700103200045,-75.54397042699964,17097.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,47.0,2092.0,Asian/Pacific Islander
5005,1970-01-01 00:00:00.000002012,OK,13.6,35.47203135600046,-97.52107021399968,5557.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,20.0,712.0,Hispanic
5006,1970-01-01 00:00:00.000002016,KY,16.3,37.645970271000465,-84.77497104799966,15457.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,36.0,235.0,24 - 35
5007,1970-01-01 00:00:00.000002008,OR,15.3,44.56744942400047,-120.15503132599969,37810.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,12.0,2452.0,Total
5008,1970-01-01 00:00:00.000002010,MD,13.8,39.29058096400047,-76.60926011099963,3036.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,45.0,1857.0,6 - 11
5010,1970-01-01 00:00:00.000002014,PA,14.1,40.79373015200048,-77.86070029399963,21778.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,48.0,2495.0,Non-Hispanic Black
5011,1970-01-01 00:00:00.000002010,MO,12.8,38.635790776000476,-92.56630005299968,21264.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,18.0,532.0,24 - 35
5012,1970-01-01 00:00:00.000002016,WA,16.7,47.52227862900048,-120.47001078999972,35750.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,6.0,2956.0,Male
5013,1970-01-01 00:00:00.000002010,SC,17.9,33.998821303000454,-81.04537120699968,7752.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,33.0,2581.0,Hispanic
5014,1970-01-01 00:00:00.000002010,DE,7.5,39.008830667000495,-75.57774116799965,187.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,43.0,1046.0,3 - 5
5015,1970-01-01 00:00:00.000002014,NJ,12.2,40.13057004800049,-74.27369128799967,11633.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,46.0,489.0,Non-Hispanic Black
5016,1970-01-01 00:00:00.000002014,MS,11.5,32.745510099000455,-89.53803082499968,433.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,32.0,494.0,Asian/Pacific Islander
5018,1970-01-01 00:00:00.000002012,LA,15.6,31.31266064400046,-92.44568007099969,11108.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,22.0,1697.0,48 - 59
5019,1970-01-01 00:00:00.000002014,NV,12.9,39.493240390000494,-117.07184056399967,11757.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,10.0,481.0,Male
5020,1970-01-01 00:00:00.000002012,FL,16.0,28.932040377000476,-81.92896053899966,74429.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,30.0,1112.0,Hispanic
5021,1970-01-01 00:00:00.000002010,AR,15.0,34.74865012400045,-92.27449074299966,15815.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,15.0,998.0,Male
5022,1970-01-01 00:00:00.000002014,HI,10.9,21.304850435000446,-157.85774940299973,10154.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,4.0,1657.0,Asian/Pacific Islander
5023,1970-01-01 00:00:00.000002008,OH,12.8,40.06021014100048,-82.40426005599966,51279.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,38.0,587.0,Male
5024,1970-01-01 00:00:00.000002014,OR,13.6,44.56744942400047,-120.15503132599969,1420.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,12.0,2452.0,Asian/Pacific Islander
5025,1970-01-01 00:00:00.000002008,KY,17.5,37.645970271000465,-84.77497104799966,14170.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,36.0,235.0,12 - 17
5026,1970-01-01 00:00:00.000002012,NH,9.8,43.65595011300047,-71.50036091999965,2288.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,26.0,2405.0,6 - 11
5027,1970-01-01 00:00:00.000002012,KS,11.6,38.34774030000045,-98.20078122699965,3822.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,17.0,1287.0,Non-Hispanic Black
5028,1970-01-01 00:00:00.000002008,MT,12.7,47.06652897200047,-109.42442064499971,2010.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,2.0,2283.0,12 - 17
5029,1970-01-01 00:00:00.000002012,FL,8.8,28.932040377000476,-81.92896053899966,3323.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,30.0,1112.0,3 - 5
5030,1970-01-01 00:00:00.000002010,NM,12.6,34.52088095200048,-106.24058098499967,6528.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,11.0,616.0,Female
5031,1970-01-01 00:00:00.000002014,ME,4.8,45.254228894000505,-68.98503133599962,1510.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,49.0,1725.0,3 - 5
5032,1970-01-01 00:00:00.000002010,UT,14.7,39.360700171000474,-111.58713063499971,618.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,13.0,900.0,Non-Hispanic Black
5034,1970-01-01 00:00:00.000002012,DC,12.4,38.89037138500049,-77.03196112699965,89.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,44.0,1049.0,Non-Hispanic White
5035,1970-01-01 00:00:00.000002012,VT,13.3,43.62538123900049,-72.51764079099962,2972.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,28.0,3218.0,Female
5036,1970-01-01 00:00:00.000002008,NC,12.3,35.466220975000454,-79.15925046299964,30750.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,37.0,2390.0,24 - 35
5037,1970-01-01 00:00:00.000002014,WI,13.0,44.39319117400049,-89.81637074199966,15992.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,41.0,3078.0,Non-Hispanic White
5038,1970-01-01 00:00:00.000002016,NH,18.3,43.65595011300047,-71.50036091999965,6042.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,26.0,2405.0,Total
5039,1970-01-01 00:00:00.000002014,OR,15.3,44.56744942400047,-120.15503132599969,778.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,12.0,2452.0,American Indian/Alaska Native
5040,1970-01-01 00:00:00.000002010,MS,14.5,32.745510099000455,-89.53803082499968,22798.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,32.0,494.0,Non-Hispanic Black
5042,1970-01-01 00:00:00.000002012,MA,16.2,42.27687047000046,-72.08269067499964,42637.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,25.0,1919.0,Total
5043,1970-01-01 00:00:00.000002014,AK,10.6,64.84507995700051,-147.72205903599973,1953.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,51.0,1673.0,Non-Hispanic White
5044,1970-01-01 00:00:00.000002016,NV,14.7,39.493240390000494,-117.07184056399967,8507.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,10.0,481.0,36 - 47
5045,1970-01-01 00:00:00.000002012,WA,14.3,47.52227862900048,-120.47001078999972,81152.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,6.0,2956.0,Total
5046,1970-01-01 00:00:00.000002010,IN,13.1,39.766910452000445,-86.14996019399968,26212.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,35.0,1904.0,24 - 35
5047,1970-01-01 00:00:00.000002012,UT,10.4,39.360700171000474,-111.58713063499971,12272.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,13.0,900.0,Non-Hispanic White
5048,1970-01-01 00:00:00.000002016,CA,12.4,37.63864012300047,-120.99999953799971,28666.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,8.0,1340.0,Non-Hispanic Black
5049,1970-01-01 00:00:00.000002010,GA,14.4,32.83968109300048,-83.62758034599966,104959.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,31.0,1149.0,Total
5050,1970-01-01 00:00:00.000002012,HI,9.8,21.304850435000446,-157.85774940299973,1334.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,4.0,1657.0,Non-Hispanic White
5051,1970-01-01 00:00:00.000002010,MI,11.9,44.6613195430005,-84.71439026999968,27241.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,50.0,436.0,Non-Hispanic White
5052,1970-01-01 00:00:00.000002014,NJ,11.6,40.13057004800049,-74.27369128799967,294.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,46.0,489.0,American Indian/Alaska Native
5053,1970-01-01 00:00:00.000002008,PA,8.9,40.79373015200048,-77.86070029399963,19144.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,48.0,2495.0,Non-Hispanic Black
5054,1970-01-01 00:00:00.000002010,SD,16.5,44.353130053000484,-100.3735306369997,2220.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,21.0,2732.0,12 - 17
5055,1970-01-01 00:00:00.000002010,ID,11.4,43.682630005000476,-114.3637300419997,5958.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,5.0,1687.0,Male
5056,1970-01-01 00:00:00.000002008,FL,15.9,28.932040377000476,-81.92896053899966,76102.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,30.0,1112.0,Male
5057,1970-01-01 00:00:00.000002008,ND,18.2,47.47531977900047,-100.11842104899966,88.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,3.0,568.0,Asian/Pacific Islander
5058,1970-01-01 00:00:00.000002014,NE,17.7,41.6410409880005,-99.36572062299967,5457.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,19.0,2243.0,Non-Hispanic White
5059,1970-01-01 00:00:00.000002016,TN,12.3,35.68094058000048,-85.77449091399967,20496.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,39.0,2159.0,24 - 35
5060,1970-01-01 00:00:00.000002012,MO,13.7,38.635790776000476,-92.56630005299968,26230.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,18.0,532.0,Male
5061,1970-01-01 00:00:00.000002008,OR,19.4,44.56744942400047,-120.15503132599969,17645.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,12.0,2452.0,Hispanic
5062,1970-01-01 00:00:00.000002016,AK,19.0,64.84507995700051,-147.72205903599973,1394.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,51.0,1673.0,48 - 59
5063,1970-01-01 00:00:00.000002008,MN,12.7,46.35564873600049,-94.79420050299967,10671.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,1.0,392.0,Non-Hispanic Black
5064,1970-01-01 00:00:00.000002016,PA,12.8,40.79373015200048,-77.86070029399963,14823.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,48.0,2495.0,18 - 23
5065,1970-01-01 00:00:00.000002014,CO,13.2,38.843840757000464,-106.13361092099967,2859.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,9.0,1398.0,Non-Hispanic Black
5066,1970-01-01 00:00:00.000002010,CA,17.3,37.63864012300047,-120.99999953799971,286339.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,8.0,1340.0,Female
5068,1970-01-01 00:00:00.000002008,AZ,10.3,34.865970280000454,-111.76381127699972,2132.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,7.0,986.0,3 - 5
5069,1970-01-01 00:00:00.000002014,TN,14.1,35.68094058000048,-85.77449091399967,64.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,39.0,2159.0,American Indian/Alaska Native
5070,1970-01-01 00:00:00.000002010,AK,19.9,64.84507995700051,-147.72205903599973,4850.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,51.0,1673.0,Female
5071,1970-01-01 00:00:00.000002016,AL,14.6,32.84057112200048,-86.63186076199969,17391.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,29.0,94.0,24 - 35
5072,1970-01-01 00:00:00.000002012,VT,9.1,43.62538123900049,-72.51764079099962,1352.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,28.0,3218.0,12 - 17
5073,1970-01-01 00:00:00.000002012,MD,8.5,39.29058096400047,-76.60926011099963,967.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,45.0,1857.0,Asian/Pacific Islander
5074,1970-01-01 00:00:00.000002014,MT,16.3,47.06652897200047,-109.42442064499971,1835.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,2.0,2283.0,American Indian/Alaska Native
5075,1970-01-01 00:00:00.000002012,ME,5.5,45.254228894000505,-68.98503133599962,1748.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,49.0,1725.0,3 - 5
5076,1970-01-01 00:00:00.000002016,NC,15.2,35.466220975000454,-79.15925046299964,34001.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,37.0,2390.0,36 - 47
5078,1970-01-01 00:00:00.000002016,DE,18.0,39.008830667000495,-75.57774116799965,2829.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,43.0,1046.0,36 - 47
5079,1970-01-01 00:00:00.000002016,NY,16.2,42.82700103200045,-75.54397042699964,40070.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,47.0,2092.0,48 - 59
5080,1970-01-01 00:00:00.000002016,WY,7.5,43.23554134300048,-108.10983035299967,1386.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,14.0,3084.0,24 - 35
5081,1970-01-01 00:00:00.000002016,MA,9.2,42.27687047000046,-72.08269067499964,76.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,25.0,1919.0,American Indian/Alaska Native
5082,1970-01-01 00:00:00.000002008,FL,13.2,28.932040377000476,-81.92896053899966,30302.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,30.0,1112.0,Non-Hispanic Black
5083,1970-01-01 00:00:00.000002014,IA,16.8,42.46940091300047,-93.81649055599968,14397.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,16.0,281.0,Non-Hispanic White
5084,1970-01-01 00:00:00.000002010,MS,15.7,32.745510099000455,-89.53803082499968,8602.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,32.0,494.0,48 - 59
5085,1970-01-01 00:00:00.000002016,CO,14.3,38.843840757000464,-106.13361092099967,31307.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,9.0,1398.0,Total
5086,1970-01-01 00:00:00.000002010,ME,13.1,45.254228894000505,-68.98503133599962,1105.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,49.0,1725.0,Non-Hispanic Black
5087,1970-01-01 00:00:00.000002010,DC,16.3,38.89037138500049,-77.03196112699965,2561.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,44.0,1049.0,Female
5088,1970-01-01 00:00:00.000002014,MT,19.8,47.06652897200047,-109.42442064499971,2076.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,2.0,2283.0,American Indian/Alaska Native
5089,1970-01-01 00:00:00.000002010,WI,15.1,44.39319117400049,-89.81637074199966,12207.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,41.0,3078.0,12 - 17
5090,1970-01-01 00:00:00.000002016,NE,10.9,41.6410409880005,-99.36572062299967,5580.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,19.0,2243.0,Non-Hispanic White
5091,1970-01-01 00:00:00.000002010,KY,20.2,37.645970271000465,-84.77497104799966,10508.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,36.0,235.0,18 - 23
5092,1970-01-01 00:00:00.000002014,DC,11.1,38.89037138500049,-77.03196112699965,63.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,44.0,1049.0,Non-Hispanic White
